quantity_estimation_error,quantity_estimation_accuracy,digit_reversal_rate,digit_vs_dots_gap,number_comparison_accuracy,counting_speed_ratio,response_time_variability,subitizing_accuracy,skip_rate,label
0.5054808154623873,0.7344798508463196,0.49751144212059567,0.37890518118315436,0.24215007153113247,1.4851522804452522,390.24306234075675,0.44053252318831876,0.15907105953492157,1
0.17611836465671427,0.8714101243609341,0.13218433320865786,0.013234236192447908,0.7934345388265521,0.7352025219945943,131.5057364635298,0.8454857340587305,0.07323161348985992,0
0.09059840387928643,0.6819712845342512,0.06938766001550808,0.03401080370326531,0.870991713358352,0.7476815673856428,202.77466657883372,0.9601084710949496,0.04479575096112705,0
0.09231746661408073,0.7833572070223268,0.07271287572014183,0.06116090385009723,0.8837087103245622,0.8097532314199709,156.19183921156468,0.985340597493487,0.028345009727939706,0
0.04310435515115826,0.7796200374089663,0.0882135247545411,0.04321837872010239,0.9150419849840997,0.9886158876490032,119.71720650189197,0.9055040024317192,0.04639118005079212,0
0.09064514384087127,0.6809256161055944,0.13701461853724264,0.008603415721371709,0.9013104823707636,0.7704882541515335,113.39274389533023,0.9467131466336429,0.030642206407440017,0
0.46295533281844203,0.5568784550246294,0.3517910262165898,0.19257885497152574,0.3748796556566633,1.861385558738514,452.58469502565106,0.3471857250736305,0.19720947894171784,1
0.37616452544122725,0.4772432654570661,0.6090000859163466,0.5961241306718684,0.4214014415865751,2.0123795008563055,459.9641948841183,0.07068113843322787,0.20769826299344593,1
0.14679597214702095,0.6729885385726507,0.0,0.06263229966347064,1.0,1.1594956866026416,80.44245616924862,0.8111055239797654,0.02047743473609833,0
0.08753321033772232,0.7931517898206225,0.08752256956973392,0.04490615775478975,0.7662733771058151,1.3233721251455712,185.333808771615,0.9392966682690708,0.02330775895793432,0
0.07738040524576523,0.8595573116687782,0.035077845395680395,0.026911435137376455,0.8669655280870828,1.1754542384741737,104.54971237627878,0.8394212918789719,0.007364278339338861,0
0.10685399467205059,0.8542344779481007,0.05756672498309591,0.008881931200525942,0.9152618889100563,0.7638878322471394,133.34677301308653,0.9432923717461827,0.012027161047436598,0
0.6192810618258121,0.1453695821303137,0.6103823837786099,0.22382934491443085,0.5060316063236359,1.954973608000809,393.45181366003254,0.42895723259228774,0.2990151346733161,1
0.1844907167467618,0.7737394278161555,0.023023879706452956,0.061267213118495686,0.9321076934476293,0.9980420166905319,133.2820877573912,0.8566685858017415,0.07441347681474161,0
0.08318570314534496,0.964549465457862,0.06651418631436533,0.05577376108385963,0.8951966364727556,0.7261293710181641,48.05977969774206,0.9669181685711539,0.045511595428637294,0
0.130159982076464,0.7868735270893142,0.0633401674618657,0.059761429123462814,0.7678825493096164,0.9262183711386517,169.47203727435183,0.9078822459663931,0.031009971998995946,0
0.3966021871142194,0.529262263290387,0.10507199983986637,0.15870979918370104,0.4877825923531835,1.7129873466219214,454.4101954709772,0.5788461262453886,0.0676131146754454,1
0.1606237393133274,0.8215819026733027,0.027691397456083573,0.0777150473183016,0.7006102904150131,0.8740517840157063,111.93450368662526,0.8121560328964726,0.037741253578536915,0
0.7426884449575872,0.31253674403323584,0.41991567823663467,0.39976515440179355,0.09723808557812685,2.6224832810961716,216.45378942080555,0.1988226763972403,0.1536448371447828,1
0.3649399519408584,0.5420697229505043,0.38492728430434964,0.3361258775219238,0.3108226131814627,1.7745608878581622,444.800842113902,0.3457815940560157,0.19332451846004056,1
0.4696703996934306,0.45996768085788925,0.36016737086063566,0.4530973006973231,0.6029178207046664,1.5681867765397017,334.3369860616803,0.44353626933459184,0.16108967837583774,1
0.44761257552121353,0.36097035090482366,0.43616938499731467,0.5223563076839912,0.43669047657842974,1.8701580036637848,439.71605201436597,0.38115776599499124,0.23180504585394052,1
0.4091898723648635,0.40613598862451067,0.4943046550935248,0.37828857008127986,0.3827023430945844,2.186849685007012,353.519296867255,0.24583372440615095,0.09663835976942285,1
0.07870388832301206,0.8239273592367012,0.0,0.05124138115869597,0.7651667015253812,1.0699116135506814,272.53725498205495,1.0,0.049726572790217305,0
0.23886210431731322,0.49799467104293216,0.5675028964994295,0.41402477350801126,0.32604157992420385,1.6557816911731402,394.0769240386938,0.39904724547894876,0.42470443460469687,1
0.5263218067979843,0.5812880580040884,0.576353223887644,0.16078933541591825,0.38990542544252177,2.295569879233528,287.1507021221572,0.5333003722417864,0.29018771590150066,1
0.4157613899662669,0.27696684827960166,0.3687542986718928,0.3684559430250165,0.48515292973066115,1.2508092352100952,575.7389035658742,0.4138445243119,0.21340091467334105,1
0.2048521447378136,0.8375232059421942,0.0081306625673426,0.06685776579092081,0.8294944852772902,1.1181542609786455,120.26449869598491,0.8462608388286139,0.03134770128620199,0
0.2608342958450861,0.863547670107129,0.07491097386849925,0.04111586966572047,0.8834054321740714,0.8248759824218866,203.04824836471943,0.9003816569897525,0.027050933703981764,0
0.1083637143572036,0.7221069903838323,0.004353932125208605,0.026431228147215283,0.8182382629799793,0.8213560162010763,181.95785179264925,0.8641126291624157,0.03218260525141565,0
0.681708765477824,0.077971869222282,0.837596078945082,0.47501528111465796,0.35980196215670757,2.1157628343701105,308.8442936326664,0.6426240105504677,0.07953208502287182,1
0.4476985552317845,0.33623535070106125,0.6249531357293464,0.2515644331146326,0.27225220152238305,1.8800100768496986,401.1053569450641,0.4195354500441677,0.12841155789197733,1
0.0,0.7140146465382097,0.06102195119780223,0.06927788280605537,0.721197072200668,0.7514057812311834,118.46956964374866,0.8910430194777066,0.03594542557849908,0
0.5702993437753919,0.5192194673339477,0.6435068705417314,0.33382623990310434,0.5381997999917274,2.3789292353720186,394.1274641501968,0.11841823208131536,0.11640142776650549,1
0.08039588323364799,0.8283075260991245,0.022601615573025265,0.02623504583798576,0.8093370551140225,1.0522987026948445,146.904890618024,0.8719643960385525,0.013070483111187657,0
0.5447588853784471,0.4326569934115829,0.5616862406260652,0.17365748564289077,0.4762581847490362,2.341211611152595,267.75731301754325,0.20973486925322193,0.36642505597268005,1
0.40202185810019925,0.5697224585788464,0.4088823823125535,0.5870070443541617,0.34591778448020366,2.5258222026088633,496.22404701499477,0.37028046926739866,0.09498675055109967,1
0.40391208733905143,0.41349061651623237,0.37480849803146077,0.34137196868393976,0.4900742014617509,1.8438217070947143,350.08978406936325,0.2982555693128373,0.2538920787471123,1
0.13807883988318556,0.7226243847943535,0.004489158806929842,0.05346901223169323,0.7668412299169771,0.8635492272208738,101.31320870920919,0.9845513790041908,0.01820082646243261,0
0.10372885063020444,0.7317151283436977,0.09199883371917414,0.09019473981987841,0.8207322558197647,0.8582067378561473,70.69527303035628,0.8171797673458459,0.0,0
0.4171881943524465,0.5629938517305731,0.29628107496833267,0.5087012080331774,0.25097160056312506,1.9272468628091968,265.57705209681944,0.4169539021716903,0.42214432648510547,1
0.5132010137635763,0.37797018935920274,0.6621869225973431,0.3946966161234208,0.2951383096097329,1.50654982153142,285.2306582703032,0.29427289202490586,0.2961261132566454,1
0.3787004212258509,0.4276311121727905,0.5291191527206986,0.37914733697294223,0.23084552722769153,2.8180054989614125,429.51376262575076,0.45182931516333924,0.3144899840860673,1
0.12823295967300843,0.9237975805418747,0.029702361784994823,0.10466750696219651,1.0,1.0822743929206093,197.52848611334468,0.8483474017471615,0.030102957047737626,0
0.11130635545229159,0.828529225787406,0.0936988743733318,0.05025702984910996,0.8342537800891366,0.8739998330597621,66.28642268253826,0.98398969922599,0.011185309599243742,0
0.4741503415293537,0.2257323384501084,0.30347802376673133,0.28627044801110424,0.5203035245861879,1.9702211500794282,434.03022067474416,0.20568533176830564,0.2299967588256681,1
0.20070421538518085,0.7213352429671462,0.08848174150512463,-0.0014843551721770779,0.825046549095465,0.8440550328996649,79.87630236728384,0.8149822955825142,0.07281363717538716,0
0.07571977220372225,0.655046126053635,0.0944578779801345,0.05447032119481744,0.8620887943737171,0.6171812587629155,139.391659311712,0.764845644989533,0.0,0
0.11633317099901455,0.8140639155844586,0.042093705978664485,0.01293609960055011,0.9495985587278359,1.4182952205671335,159.46643488156226,0.8484536571534075,0.016142379842680202,0
0.43820950887615584,0.4384519502758481,0.5558797308130873,0.24834946506965416,0.4913201079859628,2.3931392464881154,499.7473973050898,0.37359176020805973,0.31718010653660406,1
0.5108524440274705,0.46865212797070466,0.39601148945995934,0.3000423689220001,0.4397561398910133,2.2047290893353084,416.40285063301945,0.40558934608028835,0.17785282688602905,1
0.4597255540851047,0.23299424015709,0.3006078341857842,0.20068977181409411,0.4566591467624839,1.707102675412102,326.33700749636193,0.34861105534479553,0.4023202432792049,1
0.49639581811245914,0.2773585061764033,0.5640933316461905,0.5508237304928769,0.35942909972113485,2.7340644427279943,435.1759634728177,0.31595949161383824,0.40969927900026104,1
0.4720972506190678,0.42761230729045224,0.409966048836758,0.3286101037861712,0.5926103632956328,1.8638580458015983,389.1138891854002,0.4765771449633366,0.29782764142820684,1
0.19723659592675902,0.4530361094864767,0.2991635828711082,0.5600302383397876,0.40174329335487596,1.7901124616966297,377.5080110521024,0.3847722331903484,0.31285815032774744,1
0.1769781044976457,0.8477622434108963,0.050030403169129586,0.003106489745413006,0.8795279256564092,1.1017627141713406,197.5830776083206,0.8237898870171074,0.036558046472305324,0
0.07794627545457575,0.9072809807369498,0.03302457888140548,0.011886599138503831,0.7635138772348087,0.7633809516503822,149.9048261204974,0.8280169004327314,0.02318797830029931,0
0.40094348070963,0.11195542194269248,0.7778122058006085,0.33251137707170186,0.4693567157931393,3.0685999070680396,331.52730529827863,0.3555643346993913,0.1531184304910471,1
0.4947738413485692,0.3270708086388892,0.291582693655425,0.2534729630987076,0.3154847074677467,2.2991503202080423,133.15994067622702,0.35528794132070535,0.26473007776242463,1
0.3073900910527343,0.3899909851955226,0.5849585742933671,0.41339857983436984,0.3097652660531832,2.218605540570324,279.9957892194599,0.26329970025901267,0.21246450431910635,1
0.043316039982793375,0.758038182869427,0.04512944009712625,0.03846462685632045,0.8624877302662532,1.3511883994222866,128.72347123394246,0.9576329691006125,0.0012618036942785675,0
0.16206350103761213,0.6528713173151464,0.03435792271380603,0.024412579560034117,0.920110325315485,1.0290381559424788,209.27730843106588,0.9813036615994521,0.04984097655230084,0
0.16946685206767909,0.7764187674168822,0.11087438307541903,0.03452546198676471,1.0,0.5555420753943803,62.80974730314516,0.9650154397230012,0.0538065289338486,0
0.42225958624074256,0.4602317595252647,0.6367588181332152,0.5644906756132382,0.4387049410211238,2.287707380756974,291.618439425308,0.31353363936227696,0.08996696783272345,1
0.5127094286175172,0.39379768332584636,0.5942625954017835,0.3317353941297892,0.29634144686417524,2.291543015230423,430.694443834415,0.34937640706163053,0.22192457746854738,1
0.6354828596190869,0.26700100075977196,0.6753335274452525,0.2148672689642378,0.20960659313877814,1.4199698249096933,284.2739292507461,0.22058648248609342,0.29859062059615993,1
0.41195488113111456,0.2094093691800611,0.6246909890757534,0.11027495842417057,0.44276522552189945,2.0748853456449257,377.7481048115158,0.0,0.07872743634584639,1
0.08198771466881927,0.8479225750747988,0.08493476496120222,0.08353525885122537,0.7486406655952503,0.7629270807843179,163.42342060847048,0.8098552957757105,0.04382607058586073,0
0.0,0.8737175873082477,0.018534819817619827,0.050889827369869765,0.8178449282248704,0.8934610460586736,171.62816715322083,0.8658745382978348,0.012041023314633345,0
0.47770396662069275,0.41018754033129906,0.4530319515462601,0.32753093569321623,0.20892250184119443,1.7907483239961919,444.0977766399869,0.3212466745923509,0.0565668398636027,1
0.0,0.8410884006776925,0.10269198144300909,0.005428937955664841,0.8442675730697087,0.8326979326098869,211.89832063425965,0.9373822183568795,0.051441254654450916,0
0.06236501777108644,0.6498109056204959,0.07588590277619583,0.03823174381438834,0.8366028728850728,0.5342577465399582,194.87447578700102,0.821527046112849,0.03784650558985789,0
0.04676816055660436,0.8855214279004112,0.0634857324927598,0.03288687095711897,0.7695277492322485,0.7981703815185999,137.76369739054775,0.8457089132033281,0.037476362381912154,0
0.004902153333562059,0.8713712596907781,0.0676275023906065,0.005240207300143317,0.7086999523352745,0.9275024700254907,216.0102465006264,0.9523990822378092,0.06901038144680027,0
0.23872847011252912,0.8592710330102631,0.0,0.02308772572703723,0.9608102535138805,0.956715918362822,162.191274521641,0.8726518820616932,0.03225173223974907,0
0.6850991086041058,0.3610378611845279,0.5142754384529905,0.3510006334946703,0.367221647921182,1.861194801815341,226.16588443773549,0.27686330014231175,0.4633860930747093,1
0.5393677589962357,0.3338749947991993,0.5879963972202523,0.5068040274178222,0.4310753049414698,1.8874357710434526,300.3692945659033,0.29804936481549893,0.21369687770420054,1
0.08656937032187081,0.8101058646402699,0.0565687319508727,0.028417921857715214,0.7236069134026839,0.899162016880451,142.1325874209899,0.9114515723709751,0.024885577146165353,0
0.4830139456076945,0.2424020324945152,0.6439784642086637,0.37184680778645823,0.4220602030318512,3.039914522634602,417.62420408335356,0.663085759593762,0.0,1
0.08949207815652213,0.8450809818456777,0.05767422993038761,0.04622053869603755,0.9014490898059933,1.466066294921621,109.84322365679427,0.7333793578724649,0.020271050217311716,0
0.46596083803503013,0.463916315372263,0.544416361508264,0.2873545915963279,0.2597804288879375,1.6245872058385191,446.12677580852176,0.36879929188618277,0.22013805400511918,1
0.09313622091395096,0.7119110412563003,0.044138148501775165,0.04196623830245974,0.9080519804850856,0.7855995616776933,98.26087724163665,0.7370769801531916,0.05687532422379869,0
0.5160144502813313,0.32362975649665665,0.47380629433528215,0.3028391130639086,0.6203738824071561,1.2930920838883637,512.9654545686742,0.20468312192425536,0.08656271704671556,1
0.05158722253470244,0.900898271146091,0.0,0.12248342093157635,0.9066315063209661,0.655668389792781,112.96456481104528,0.8993173347590923,0.028311743545302474,0
0.25954412939330224,0.8636347515034803,0.0712025314019694,0.05754958518042094,0.9259292038656212,0.7513577001120955,145.49312997014914,0.8188326634885272,0.0,0
0.14739567895114444,0.7448864596511185,0.0,0.0749531932801954,0.913573435276511,1.1596202606225243,133.3965212286852,0.8920482593065215,0.028533688721668397,0
0.16983018515701856,0.7632307607379009,0.008361719741075378,0.004391287658786838,0.7852498001425087,0.8848438221464991,164.01875310500122,0.8352273494459566,0.05758002685845246,0
0.17668512736362138,0.672094224108722,0.048163056597279486,0.041211198483437655,0.8897317917582598,1.3074347063514984,219.29146887605083,0.8754882781799568,0.0,0
0.6584123921647765,0.3152742313738961,0.2888706886188825,0.4066469663608091,0.5317621748858536,2.547278170616652,385.73172938586265,0.48209213690755215,0.16731304223985888,1
